CustomerID,Recency,Frequency,Monetary,Tenure,ReturnRate,Churn,Churn_Probability,Retention_Action
15854,17,10,2839.94,275,0,0,0.085092082,No Action
15855,67,5,712.24,126,0,1,0.33090441,No Action
15856,25,17,11247.93,270,0.002150249,0,0.014727264,No Action
15858,8,3,970.12,289,0,0,0.361063237,No Action
15860,6,7,863.15,293,0,0,0.162812064,No Action
15861,65,3,1123.76,132,0,0,0.452406644,Low Risk – Engagement Campaign
15862,42,3,659.73,261,0,0,0.393994432,No Action
15863,123,1,9.2,0,0,0,0.665625267,Medium Risk – 15% Discount Email
15864,29,3,957.86,217,0.007168459,0,0.399403986,No Action
15865,19,2,603.85,124,0,0,0.486372003,Low Risk – Engagement Campaign
15866,32,1,211.89,0,0,1,0.601918381,Medium Risk – 15% Discount Email
15867,1,13,3305.12,299,0,0,0.037415353,No Action
15869,207,2,149.64,0,0,1,0.663275347,Medium Risk – 15% Discount Email
15874,108,6,2207.75,106,0.00657277,0,0.30654055,No Action
15880,300,1,329.03,0,0.118811881,1,0.783945922,Medium Risk – 15% Discount Email
15881,242,5,501.39,52,0.234615385,1,0.513478544,Low Risk – Engagement Campaign
15882,129,4,516.36,169,0.036231884,1,0.428143304,Low Risk – Engagement Campaign
15885,23,3,379.35,216,0,1,0.394637077,No Action
15888,11,1,168.31,0,0.210526316,1,0.614927723,Medium Risk – 15% Discount Email
15889,87,2,420.07,212,0,1,0.508610113,Low Risk – Engagement Campaign
15891,157,1,511.68,0,0,1,0.687900564,Medium Risk – 15% Discount Email
15894,184,2,258.25,115,0,1,0.61206225,Medium Risk – 15% Discount Email
15895,80,1,179.17,0,0,1,0.636083524,Medium Risk – 15% Discount Email
15897,125,2,208.59,0,0,1,0.605948392,Medium Risk – 15% Discount Email
15898,157,4,997.94,141,0.004750594,0,0.453585325,Low Risk – Engagement Campaign
15899,299,1,56.25,0,0,1,0.772003166,Medium Risk – 15% Discount Email
15901,8,2,229.2,77,0,0,0.493777347,Low Risk – Engagement Campaign
15903,1,4,2520.36,224,0.000620347,0,0.316112644,No Action
15906,75,4,797.71,110,0.024793388,0,0.405858152,Low Risk – Engagement Campaign
15907,107,2,477.59,33,0,0,0.582209405,Low Risk – Engagement Campaign
15909,104,1,191.94,0,0,1,0.652677877,Medium Risk – 15% Discount Email
15910,29,5,663.36,217,0,0,0.28104663,No Action
15912,109,2,264.62,54,0,1,0.5769818,Low Risk – Engagement Campaign
15916,8,6,965.85,289,0.00477327,0,0.204286121,No Action
15917,178,1,123.1,0,0,1,0.701470396,Medium Risk – 15% Discount Email
15918,121,2,334.23,80,0,1,0.57739009,Low Risk – Engagement Campaign
15919,299,1,214.08,0,0,0,0.77196044,Medium Risk – 15% Discount Email
15920,85,4,167.5,0,0,1,0.445682709,Low Risk – Engagement Campaign
15921,103,1,323.03,0,0,1,0.651947544,Medium Risk – 15% Discount Email
15922,304,1,369.5,0,0.014492754,1,0.775979125,Medium Risk – 15% Discount Email
15923,303,1,127.08,0,0,1,0.774102368,Medium Risk – 15% Discount Email
15925,125,1,207.15,0,0,1,0.666899964,Medium Risk – 15% Discount Email
15932,19,7,2195.65,200,0.007250129,0,0.186486969,No Action
15933,1,2,728.27,15,0,0,0.508834801,Low Risk – Engagement Campaign
15935,170,2,416.86,2,0,1,0.637187536,Medium Risk – 15% Discount Email
15938,43,5,404.58,211,0,1,0.291384378,No Action
15939,20,15,6115.01,241,0.000634518,1,0.025454339,No Action
15940,241,1,35.8,0,0.25,1,0.765783938,Medium Risk – 15% Discount Email
15942,64,1,337.44,0,0,1,0.624774898,Medium Risk – 15% Discount Email
15944,207,1,325.1,0,0,1,0.719409995,Medium Risk – 15% Discount Email
15945,296,1,181,0,0,1,0.770371381,Medium Risk – 15% Discount Email
15947,13,1,1708.24,0,0,1,0.587541459,Low Risk – Engagement Campaign
15949,1,1,237.04,0,0,0,0.579287959,Low Risk – Engagement Campaign
15950,9,3,1326.42,280,0,0,0.36439025,No Action
15951,216,1,375.17,0,0,0,0.72484571,Medium Risk – 15% Discount Email
15952,90,2,309.2,66,0,0,0.558993437,Low Risk – Engagement Campaign
15953,142,4,824.04,157,0.004444444,0,0.43719043,Low Risk – Engagement Campaign
15955,2,10,2965.99,301,0.000668896,0,0.079100673,No Action
15958,5,1,104.35,0,0,1,0.582277388,Low Risk – Engagement Campaign
15965,298,1,156.19,0,0,0,0.771444324,Medium Risk – 15% Discount Email
15967,249,1,161.9,0,0,0,0.744324294,Medium Risk – 15% Discount Email
15969,116,1,308.7,0,0,0,0.660802861,Medium Risk – 15% Discount Email
15970,234,1,314.1,0,0,1,0.735567178,Medium Risk – 15% Discount Email
15971,19,8,2326.75,222,0,0,0.145506361,No Action
15973,297,1,307.82,0,0.179245283,1,0.788121874,Medium Risk – 15% Discount Email
15974,26,6,2895.01,193,0.003218884,0,0.234683902,No Action
15975,15,1,371.01,0,0,1,0.58950144,Low Risk – Engagement Campaign
15976,96,2,427.64,54,0,1,0.56731474,Low Risk – Engagement Campaign
15978,8,1,1098.78,0,0,1,0.584106876,Low Risk – Engagement Campaign
15980,19,3,2398.86,165,0,1,0.407217216,Low Risk – Engagement Campaign
15981,8,7,2849.88,233,0,0,0.174367071,No Action
15983,291,3,1138.37,13,0,0,0.656753285,Medium Risk – 15% Discount Email
15984,1,8,2050.71,297,0,0,0.127465993,No Action
15985,53,2,1142.42,113,0.230202578,1,0.547556388,Low Risk – Engagement Campaign
15987,51,6,1193.63,248,0,0,0.235298356,No Action
15990,218,1,401.37,0,0,0,0.726040125,Medium Risk – 15% Discount Email
15996,19,6,1032.58,277,0.005263158,1,0.212412269,No Action
15998,18,4,2503.96,275,0.002424242,0,0.312833858,No Action
16003,65,3,1793.9,224,0,0,0.422173899,Low Risk – Engagement Campaign
16005,113,2,275.41,88,0,0,0.568911852,Low Risk – Engagement Campaign
16006,142,1,101.4,0,0,1,0.678235613,Medium Risk – 15% Discount Email
16007,111,2,727.67,34,0,0,0.584728408,Low Risk – Engagement Campaign
16008,6,2,330.71,129,0,0,0.47502826,Low Risk – Engagement Campaign
16009,90,1,441.59,0,0,0,0.642949148,Medium Risk – 15% Discount Email
16010,176,3,392.4,116,0,1,0.541511137,Low Risk – Engagement Campaign
16011,2,13,2457.54,294,0,0,0.037811566,No Action
16012,59,2,1132.12,26,0,0,0.548652037,Low Risk – Engagement Campaign
16013,1,36,24078.94,300,0.184267947,0,9.64E-05,No Action
16014,82,2,514.38,138,0,0,0.529275168,Low Risk – Engagement Campaign
16016,10,5,899.99,287,0.002906977,0,0.251977419,No Action
16018,111,1,161.9,0,0,0,0.657462615,Medium Risk – 15% Discount Email
16019,67,7,2952.25,228,0,0,0.20255086,No Action
16022,191,1,602.63,0,0,1,0.709470392,Medium Risk – 15% Discount Email
16023,123,2,500.69,74,0,0,0.580736597,Low Risk – Engagement Campaign
16027,22,6,934.62,210,0.00087184,1,0.228827505,No Action
16029,11,54,55385.74,293,0.015865127,0,7.53E-07,No Action
16030,240,1,331.24,0,0,1,0.739069828,Medium Risk – 15% Discount Email
16031,23,2,547.9,154,0,1,0.479484871,Low Risk – Engagement Campaign
16033,13,17,6819.06,287,0.008949416,0,0.014045048,No Action
16034,126,3,437.7,136,0,1,0.497234089,Low Risk – Engagement Campaign
16036,18,2,758.92,176,0,1,0.468375384,Low Risk – Engagement Campaign
16037,200,3,855.02,88,0,1,0.568382124,Low Risk – Engagement Campaign
16038,108,2,393.33,24,0.013100437,0,0.587649973,Low Risk – Engagement Campaign
16040,78,2,876.18,120,0,0,0.532068163,Low Risk – Engagement Campaign
16041,71,2,2739.8,0,0,0,0.56547645,Low Risk – Engagement Campaign
16042,38,2,440.48,224,0.038461538,0,0.473064141,Low Risk – Engagement Campaign
16043,142,3,676.49,106,0,0,0.51914243,Low Risk – Engagement Campaign
16045,50,4,1340.7,170,0,1,0.365682413,No Action
16048,304,2,256.44,0,0.006944444,1,0.726005554,Medium Risk – 15% Discount Email
16049,6,1,484.11,0,0,0,0.582869418,Low Risk – Engagement Campaign
16050,104,1,137.9,0,0,1,0.652696717,Medium Risk – 15% Discount Email
16053,53,1,1124.19,0,0,0,0.616673195,Medium Risk – 15% Discount Email
16054,76,1,783.9,0,0,1,0.633067998,Medium Risk – 15% Discount Email
16055,151,1,134.8,0,0,1,0.684124282,Medium Risk – 15% Discount Email
16057,27,6,1544.23,188,0.041935484,0,0.240737229,No Action
16059,2,5,1347.86,296,0,0,0.244810977,No Action
16062,64,3,778.14,231,0,0,0.419558745,Low Risk – Engagement Campaign
16063,191,1,335.32,0,0,1,0.70955512,Medium Risk – 15% Discount Email
16065,296,1,367.14,0,0,1,0.770320737,Medium Risk – 15% Discount Email
16066,55,1,316.38,0,0,0,0.618392493,Medium Risk – 15% Discount Email
16072,219,1,584.32,0,0,1,0.726584232,Medium Risk – 15% Discount Email
16073,228,1,122.4,0,0.229166667,1,0.756504756,Medium Risk – 15% Discount Email
16076,10,6,1455.81,128,0.068506185,0,0.248719311,No Action
16078,214,1,79.2,0,0,1,0.72373103,Medium Risk – 15% Discount Email
16080,12,2,217.16,192,0.1875,1,0.484977421,Low Risk – Engagement Campaign
16081,18,4,2591.92,279,0,0,0.311375623,No Action
16083,31,2,1317.62,259,0,1,0.450602479,Low Risk – Engagement Campaign
16084,229,1,436.18,0,0,1,0.732584319,Medium Risk – 15% Discount Email
16085,10,3,619.65,241,0,0,0.377402002,No Action
16086,29,4,899.7,268,0.00257732,0,0.322594513,No Action
16091,85,2,315.06,43,0,1,0.562778106,Low Risk – Engagement Campaign
16092,45,3,817.86,139,0.041401274,1,0.441042268,Low Risk – Engagement Campaign
16093,37,1,17,0,0,1,0.605600761,Medium Risk – 15% Discount Email
16094,150,1,252.1,0,0.085365854,0,0.693686611,Medium Risk – 15% Discount Email
16096,195,1,320.62,0,0,1,0.712041777,Medium Risk – 15% Discount Email
16097,171,1,185.05,0,0,1,0.697006731,Medium Risk – 15% Discount Email
16098,18,7,2005.63,286,0,1,0.168862079,No Action
16099,68,2,592.1,88,0,0,0.535214388,Low Risk – Engagement Campaign
16101,1,1,1290.7,0,0,1,0.578892989,Low Risk – Engagement Campaign
16102,29,2,1392.84,29,0,0,0.525052569,Low Risk – Engagement Campaign
16103,10,5,1413.14,153,0,0,0.286386365,No Action
16105,179,1,336.96,0,0,1,0.702033331,Medium Risk – 15% Discount Email
16107,20,4,1810.72,93,0,0,0.368173387,No Action
16108,15,1,842.5,0,0.02601626,1,0.592848438,Low Risk – Engagement Campaign
16109,149,2,611.88,89,0,1,0.594894977,Low Risk – Engagement Campaign
16110,193,2,678.18,48,0,0,0.639055235,Medium Risk – 15% Discount Email
16112,74,4,195.74,195,0,1,0.375264724,No Action
16113,113,1,161.38,0,0,1,0.658821088,Medium Risk – 15% Discount Email
16114,101,1,135.75,0,0,1,0.650641872,Medium Risk – 15% Discount Email
16115,3,6,1285.93,220,0,0,0.216433629,No Action
16116,142,1,612.78,0,0.008064516,1,0.679049313,Medium Risk – 15% Discount Email
16117,120,1,232.21,0,0,1,0.663530188,Medium Risk – 15% Discount Email
16119,3,1,309.48,0,0,0,0.580731448,Low Risk – Engagement Campaign
16121,146,1,285.94,0,0,0,0.68080323,Medium Risk – 15% Discount Email
16122,4,4,684.42,293,0,1,0.299104018,No Action
16124,248,1,249,0,0.145833333,1,0.758982014,Medium Risk – 15% Discount Email
16125,298,1,289.35,0,0,1,0.771408214,Medium Risk – 15% Discount Email
16126,32,3,3706.7,194,0,0,0.406930756,Low Risk – Engagement Campaign
16128,8,3,1412.06,205,0,0,0.386948765,No Action
16131,46,4,2278.5,124,0,0,0.376750394,No Action
16133,1,25,12078.27,247,0.011742534,0,0.001739954,No Action
16134,290,1,283.53,0,0.088607595,0,0.775873022,Medium Risk – 15% Discount Email
16135,193,1,517.55,0,0,1,0.710740097,Medium Risk – 15% Discount Email
16136,8,2,302.64,199,0,0,0.453480006,Low Risk – Engagement Campaign
16139,43,2,306.37,94,0,0,0.51452555,Low Risk – Engagement Campaign
16140,302,1,124.14,0,0,0,0.773574875,Medium Risk – 15% Discount Email
16141,19,1,620.4,0,0,1,0.592327468,Low Risk – Engagement Campaign
16142,180,1,535.34,0,0,1,0.702600628,Medium Risk – 15% Discount Email
16143,38,5,1949.36,261,0.002797203,0,0.274719658,No Action
16144,177,1,175.2,0,0,1,0.700821099,Medium Risk – 15% Discount Email
16145,4,9,2941.93,286,0.01969112,0,0.10394436,No Action
16146,88,3,734.13,74,0,1,0.488978691,Low Risk – Engagement Campaign
16147,64,1,375,0,0,1,0.624761356,Medium Risk – 15% Discount Email
16148,227,1,76.32,0,0,1,0.731508674,Medium Risk – 15% Discount Email
16149,73,1,163.68,0,0,0,0.631183984,Medium Risk – 15% Discount Email
16150,19,4,1748.53,283,0.040511727,0,0.316049738,No Action
16152,199,1,1829.04,0,0,1,0.714037658,Medium Risk – 15% Discount Email
16153,46,4,1023.54,239,0,0,0.342139109,No Action
16156,16,6,2095.45,225,0.042035398,0,0.225892407,No Action
16157,3,1,168.32,0,0,0,0.580784304,Low Risk – Engagement Campaign
16159,212,1,348.2,0,0,1,0.72243937,Medium Risk – 15% Discount Email
16160,16,1,801.94,0,0.006916996,0,0.591008322,Low Risk – Engagement Campaign
16161,9,14,3874.59,290,0.038219895,0,0.030625497,No Action
16162,183,1,37.4,0,0,1,0.704648753,Medium Risk – 15% Discount Email
16163,163,2,856.6,132,0.520833333,1,0.659466271,Medium Risk – 15% Discount Email
16168,5,19,2795.14,294,0,0,0.008071184,No Action
16169,6,1,587.46,0,0,0,0.582830774,Low Risk – Engagement Campaign
16170,43,5,1560.66,135,0.002697235,0,0.312542649,No Action
16172,26,5,1140.21,146,0,1,0.298382881,No Action
16173,8,3,744.25,20,0.01459854,0,0.448711101,Low Risk – Engagement Campaign
16174,57,3,1009.55,25,0,1,0.481713137,Low Risk – Engagement Campaign
16175,25,4,1037.59,145,0,1,0.356023772,No Action
16178,68,1,197.9,0,0,1,0.627651329,Medium Risk – 15% Discount Email
16180,30,8,10254.18,152,0.002386228,1,0.160406011,No Action
16181,4,1,305.54,0,0,1,0.581467706,Low Risk – Engagement Campaign
16182,3,4,6617.65,222,0,1,0.316553351,No Action
16184,36,5,985.8,105,0.00212766,0,0.316677651,No Action
16185,163,1,335,0,0,0,0.691833579,Medium Risk – 15% Discount Email
16186,34,9,2696.53,268,0.005352364,0,0.114315336,No Action
16187,6,13,6282.19,208,0.009630116,0,0.042652391,No Action
16188,71,3,755.03,101,0,0,0.467245205,Low Risk – Engagement Campaign
16189,16,1,144.48,0,0,0,0.590315956,Low Risk – Engagement Campaign
16191,193,8,2615.68,97,0.020471464,0,0.255698084,No Action
16193,167,1,314.45,0,0,1,0.694408524,Medium Risk – 15% Discount Email
16198,6,1,400.681,0,0,1,0.582900613,Low Risk – Engagement Campaign
16200,95,1,550.57,0,0,0,0.64636809,Medium Risk – 15% Discount Email
16201,40,1,303.8,0,0,0,0.607656458,Medium Risk – 15% Discount Email
16202,291,1,365.27,0,0,1,0.767640052,Medium Risk – 15% Discount Email
16203,78,3,378.3,224,0.006329114,0,0.433179116,Low Risk – Engagement Campaign
16205,110,1,112.35,0,0,0,0.656799676,Medium Risk – 15% Discount Email
16206,55,3,409.86,202,0,0,0.42243901,Low Risk – Engagement Campaign
16208,220,1,497.59,0,0,0,0.727209946,Medium Risk – 15% Discount Email
16209,19,5,2262.62,157,0,1,0.290606929,No Action
16210,16,12,11607.02,287,0,0,0.050438212,No Action
16211,19,1,547.02,0,0.006493506,1,0.593232771,Low Risk – Engagement Campaign
16212,214,1,498.15,0,0.01986755,0,0.725822519,Medium Risk – 15% Discount Email
16213,9,1,159,0,0,1,0.585190849,Low Risk – Engagement Campaign
16214,101,3,1062.75,98,0,1,0.490713641,Low Risk – Engagement Campaign
16215,11,1,242.35,0,0,1,0.586624468,Low Risk – Engagement Campaign
16216,198,1,914.93,0,0,1,0.713708242,Medium Risk – 15% Discount Email
16217,166,2,304.25,46,0.164835165,1,0.642291998,Medium Risk – 15% Discount Email
16218,45,6,2635.48,258,0.006278539,0,0.229932886,No Action
16221,206,2,315.37,91,0,0,0.635086864,Medium Risk – 15% Discount Email
16222,249,1,773.55,0,0,1,0.74414524,Medium Risk – 15% Discount Email
16224,71,3,865.88,108,0,0,0.464895215,Low Risk – Engagement Campaign
16225,80,4,953.64,128,0,0,0.40035291,Low Risk – Engagement Campaign
16226,134,3,255.12,32,0,1,0.537712113,Low Risk – Engagement Campaign
16227,156,1,314.22,0,0.022222222,1,0.689986438,Medium Risk – 15% Discount Email
16229,17,2,1010.6,125,0,1,0.484376876,Low Risk – Engagement Campaign
16230,120,2,542.03,30,0,1,0.592658398,Low Risk – Engagement Campaign
16232,74,3,725.04,71,0,0,0.479420644,Low Risk – Engagement Campaign
16233,1,3,536.68,295,0.051724138,1,0.361193129,No Action
16235,12,4,675.29,250,0.007936508,0,0.317345626,No Action
16236,9,1,432.2,0,0,1,0.585088856,Low Risk – Engagement Campaign
16239,120,1,347.9,0,0.054945055,0,0.67032753,Medium Risk – 15% Discount Email
16240,8,1,1824.79,0,0.002139037,0,0.584126723,Low Risk – Engagement Campaign
16241,27,10,1778.43,273,0,0,0.087814077,No Action
16242,96,3,846.59,111,0.002666667,0,0.483097073,Low Risk – Engagement Campaign
16244,142,2,1522.75,160,0,1,0.566516703,Low Risk – Engagement Campaign
16245,52,2,769.7,135,0.006976744,0,0.508541155,Low Risk – Engagement Campaign
16247,101,1,114.56,0,0,1,0.650649279,Medium Risk – 15% Discount Email
16249,43,4,1440.77,126,0,0,0.374307605,No Action
16250,192,2,389.44,112,0,1,0.61867071,Medium Risk – 15% Discount Email
16253,186,1,1700.4,0,0,0,0.705999334,Medium Risk – 15% Discount Email
16255,26,7,2182.79,269,0.004791239,0,0.175862711,No Action
16256,197,1,752.43,0,0.006884682,1,0.713930496,Medium Risk – 15% Discount Email
16257,107,1,46.95,0,0,1,0.654778254,Medium Risk – 15% Discount Email
16258,58,4,3741.06,92,0,0,0.394842908,No Action
16261,6,3,544.14,170,0,0,0.39687727,No Action
16265,41,7,4062.02,254,0.010154997,0,0.185522597,No Action
16266,4,7,861.89,132,0,1,0.193066192,No Action
16268,1,2,667.65,0,0,1,0.513823174,Low Risk – Engagement Campaign
16270,284,1,1141.24,0,0,1,0.763634522,Medium Risk – 15% Discount Email
16271,56,3,868.43,232,0.001488095,0,0.413536799,Low Risk – Engagement Campaign
16272,47,1,411.7,0,0,1,0.612643028,Medium Risk – 15% Discount Email
16274,304,1,351.75,0,0,1,0.774569452,Medium Risk – 15% Discount Email
16275,127,1,559.87,0,0,1,0.668119449,Medium Risk – 15% Discount Email
16276,107,1,810.6,0,0,1,0.654512736,Medium Risk – 15% Discount Email
16278,30,1,566.38,0,0.035087719,1,0.605046616,Medium Risk – 15% Discount Email
16279,17,2,724.18,89,0.004329004,0,0.497010603,Low Risk – Engagement Campaign
16281,3,1,2062.06,0,0,1,0.580075048,Low Risk – Engagement Campaign
16282,270,1,168.3,0,0,1,0.756197967,Medium Risk – 15% Discount Email
16283,51,3,586.35,87,0.004535147,0,0.45754442,Low Risk – Engagement Campaign
16287,100,1,142.5,0,0,1,0.649953061,Medium Risk – 15% Discount Email
16292,52,1,302.25,0,0.015706806,1,0.618336948,Medium Risk – 15% Discount Email
16293,22,6,1454.33,275,0.00155521,0,0.213918336,No Action
16297,199,1,301.9,0,0.126213592,1,0.728717566,Medium Risk – 15% Discount Email
16298,117,1,114.3,0,0,0,0.661546061,Medium Risk – 15% Discount Email
16302,57,1,233.22,0,0.151898734,1,0.639682296,Medium Risk – 15% Discount Email
16303,46,2,4036.33,217,0.018765432,0,0.477268237,Low Risk – Engagement Campaign
16305,69,1,361.22,0,0,1,0.628297851,Medium Risk – 15% Discount Email
16306,144,6,632.27,153,0.032854209,1,0.320213399,No Action
16308,38,3,1600,153,0,0,0.42531213,Low Risk – Engagement Campaign
16309,37,2,706.57,134,0.004282655,1,0.497200614,Low Risk – Engagement Campaign
16315,261,1,226.37,0,0,1,0.751137913,Medium Risk – 15% Discount Email
16316,88,7,2212.81,201,0.015189873,0,0.220694437,No Action
16317,50,3,1341.65,177,0,1,0.426492334,Low Risk – Engagement Campaign
16319,148,1,404.4,0,0,1,0.682074215,Medium Risk – 15% Discount Email
16320,103,2,1038.46,40,0,1,0.576797412,Low Risk – Engagement Campaign
